108	The Magician's Nephew: Complete and Unabridged, Adult (Chronicles of Narnia S.)	55	0007206534	JUNIOR	FANTASY	CD	004	1499	1	5		N	OGG	499						Read by Kenneth Branagh
109	A Tale of Two Cities: Audio Cassette	13	9626340576	ADULT	CLASSIC	CD	012	1399	0	5		N	NN	466						Read by Anton Lesser|'It was the best of times, it was the|worst of times' A Tale of Two Cities,|Dickens' only historical novel, sets|personal happiness against the terrors|of the French Revolution where the|search for social justice sacrifices|individual rights. Dr Manette has|emerged from eighteen years' unjust|imprisonment in the Bastille: by an|ironic twist of fate, his daughter|Lucie's marriage draws the family into a|terrifying web of circumstance which, it|seems, can only end in death by the|guillotine...
110	A Tale of Two Cities	13	0754053504	ADULT	CLASSIC	CD	024	6457	1	5		N	OGG	3228						Read by Martin Jarvis|'It was the best of times, it was the|worst of times' A Tale of Two Cities,|Dickens' only historical novel, sets|personal happiness against the terrors|of the French Revolution where the|search for social justice sacrifices|individual rights. Dr Manette has|emerged from eighteen years' unjust|imprisonment in the Bastille: by an|ironic twist of fate, his daughter|Lucie's marriage draws the family into a|terrifying web of circumstance which, it|seems, can only end in death by the|guillotine...
111	The Vampire's Assistant: Complete and Unabridged (Saga of Darren Shan S.)	49	0007214170	JUNIOR	FICTION	CD	017	1499	3	5		N	NN	499						Read by Rupert Degas
112	Flora's Lot	56	1856868176	ADULT	FICTION	CD	021	1399	0	5		N	NN	466						Read by Katie Fforde|The Zahir, Paulo Coelho's new novel, is|a perfect follow-on to The Alchemist.|Paulo picks up the theme Flora Stanza|has sub-let her London life in a bid to|join the family antiques business. Her|knowledge of antiques comes straight|from day-time TV, but what she lacks in|experience she makes up for in blind|enthusiasm. But instead of a warm|country welcome, Flora's curt,|conservative cousin Charles and his|fiancee Annabelle seem determined to|send her packing. Stuck with a cat about|to burst with kittens, Flora has little|choice but to accept the offer to stay|in an abandoned holiday cottage miles|from any neighbours, let alone a trendy|wine bar. And between fighting off|dinner invitations from the|devastatingly handsome Henry, and hiding|her secret eco-friendly lodger, William,|Flora soon discovers country life is far|from dull as she sets about rebuilding|the crumbling business ...||||
113	Saturday	52	0007207050	ADULT	FICTION	CD	004	1599	1	5		N	BB	533						Read by Andrew Sachs|The stunning new novel from the Booker|Prize winning novelist. Saturday,|February 15, 2003 - Henry Perowne wakes|before dawn to find himself already in|motion, drawn to the window of his|bedroom. He is a contented man - a|successful neurosurgeon, the devoted|husband of Rosalind, and proud father of|two grown-up children. What troubles|Perowne as he stands at his window is|the state of the world - the impending|war against Iraq, and a general|darkening and gathering pessimism since|the attacks on New York and Washington|eighteen months before. Later during|this particular Saturday morning,|Perowne makes his way to his weekly|squash game with his anaesthetist,|trying to avoid the hundreds of|thousands of marchers filling the|streets of London, protesting against|the war. A minor accident in his car|brings him into a confrontation with|Baxter, a fidgety, aggressive, young|man, on the edge of violence. To|Perowne's professional eye, there|appears to be something profoundly wrong|with him. Towards the end of a day rich|in incident Baxter appears at the|Perowne home during a family reunion -|with extraordinary consequences|
114	The Lion, the Witch and the Wardrobe: Complete and Unabridged, Adult (Chronicles of Narnia S.)	55	0007206542	JUNIOR	FANTASY	CD	004	1499	3	5		N	BB	499						Read by Michael York
115	Birdsong	57	1856869202	ADULT	FICTION	CD	021	1499	1	5		N	OGG	499						Read by Sebastian Faulks|Readers who are entranced by sweeping|historical sagas will devour Birdsong,|Sebastian Faulks' drama set during the|first world war. There's even a little|high-toned erotica thrown into the mix|to convince the doubtful. The book's|hero, a 20-year-old Englishman named|Stephen Wraysford, finds his true love|on a trip to Amiens in 1910.|Unfortunately, she's already married,|the wife of a wealthy textile baron.|Wrayford convinces her to leave a life|of passionless comfort to be at his|side, but things do not turn out|according to plan. Wraysford is haunted|by this doomed affair and carries it|with him into the trenches of the war.|Birdsong derives most of its power from|its descriptions of mud and blood, and|Wraysford's attempt to retain a scrap of|humanity while surrounded by it. There|is a simultaneous description of his|present-day granddaughter's quest to|read his diaries, which is designed to|give some sense of perspective; this|device is only somewhat successful.|Nevertheless, Birdsong is a rewarding|read, an unflinching war story and a|touching romance.
116	Harry Potter and the Half-Blood Prince (Harry Potter 6): Children's audio CD edition	6	0747582599	ADULT	FANTASY	CD	025	6500	1	5		N	NN	3250						Read by Stephen Fry|<i>Harry Potter and the Half-Blood|Prince</i>, the sixth book in J.K.|Rowling&#146;s bestselling series, picks|up shortly after we left Harry at the|end of <i>The Order of the Phoenix</i>.|Lord Voldemort is acting out in the|open, continuing his reign of terror|which was temporarily stopped almost 15|years beforehand. Harry is again at the|Dursleys, where the events of the|previous month continue to weigh on his|mind, although not as much as the|impending visit from his Headmaster,|Albus Dumbledore. Given their last|meeting, Harry is understandably|confused as to why the old wizard would|want to visit him at home. |Rowling|opens with a chapter she had wanted to|use for the first book, of <i>The|Philosopher&#146;s Stone</i>--Lord|Voldemort has been creating chaos in the|Wizard and Muggle communities alike, the|war is in full swing and the Wizarding|community now lives in fear. The press|have been questioning the events at the|Ministry which led to the admission of|Voldemort&#146;s return, and of course|Harry&#146;s name is mentioned a number|of times. Harry&#146;s got his problems,|but his anxiety is nothing compared to|Hermione&#146;s when the OWL results are|delivered. There&#146;s a new Defence|Against The Dark Arts teacher, an|assortment of new characters and|creatures, and startling revelations|about past characters and events. |Gone|is the rage-filled Harry of <i>The Order|of the Phoenix</i>--he&#146;s not being|kept in the dark any more, his|unjustified Quidditch ban has been|lifted and he has matured considerably|in his short time out of school.|<i>Half-Blood Prince</i> follows Harry|into the world of late-teens, and his|realisation that nobody is infallible|has made his growth that much easier.|Accepting his destiny, Harry continues|to behave as teenagers do, enjoying his|time with his friends, developing his|relationships outside of his usual|circle, and learning more about how he|must, eventually, do what he is destined|to do. |J.K. Rowling delivers another|fantastic tale which will have the|readers gasping for more, capturing the|characters perfectly and continuing a|tale which readers will enjoy over and|over again. --<i>Ziggy Morbi</i>
117	Harry Potter and the Half-Blood Prince (Harry Potter 6): Adult audio cassette edition	6	0747582602	ADULT	FANTASY	TAPE	025	5500	3	5		N	NN	2750						Read by Stephen Fry|<i>Harry Potter and the Half-Blood|Prince</i>, the sixth book in J.K.|Rowling&#146;s bestselling series, picks|up shortly after we left Harry at the|end of <i>The Order of the Phoenix</i>.|Lord Voldemort is acting out in the|open, continuing his reign of terror|which was temporarily stopped almost 15|years beforehand. Harry is again at the|Dursleys, where the events of the|previous month continue to weigh on his|mind, although not as much as the|impending visit from his Headmaster,|Albus Dumbledore. Given their last|meeting, Harry is understandably|confused as to why the old wizard would|want to visit him at home. |Rowling|opens with a chapter she had wanted to|use for the first book, of <i>The|Philosopher&#146;s Stone</i>--Lord|Voldemort has been creating chaos in the|Wizard and Muggle communities alike, the|war is in full swing and the Wizarding|community now lives in fear. The press|have been questioning the events at the|Ministry which led to the admission of|Voldemort&#146;s return, and of course|Harry&#146;s name is mentioned a number|of times. Harry&#146;s got his problems,|but his anxiety is nothing compared to|Hermione&#146;s when the OWL results are|delivered. There&#146;s a new Defence|Against The Dark Arts teacher, an|assortment of new characters and|creatures, and startling revelations|about past characters and events. |Gone|is the rage-filled Harry of <i>The Order|of the Phoenix</i>--he&#146;s not being|kept in the dark any more, his|unjustified Quidditch ban has been|lifted and he has matured considerably|in his short time out of school.|<i>Half-Blood Prince</i> follows Harry|into the world of late-teens, and his|realisation that nobody is infallible|has made his growth that much easier.|Accepting his destiny, Harry continues|to behave as teenagers do, enjoying his|time with his friends, developing his|relationships outside of his usual|circle, and learning more about how he|must, eventually, do what he is destined|to do. |J.K. Rowling delivers another|fantastic tale which will have the|readers gasping for more, capturing the|characters perfectly and continuing a|tale which readers will enjoy over and|over again. --<i>Ziggy Morbi</i>
118	The Horse and His Boy: Complete and Unabridged, Adult (Chronicles of Narnia S.)	55	0007206550	JUNIOR	FANTASY	CD	004	1499	0	5		N	NN	499						Read by Alex Jennings
119	The Wish List (Cover to Cover)	3	1855498472	JUNIOR	FANTASY	CD	001	1599	4	5		N	NN	533						Read by James Wilby|This five-CD unabridged recording of The|Wish List is read by James Wilby. The|running time is five hours 30 minutes|approximately.| Eoin Colfer's The Wish|List is a bitter yet rip-roaringly funny|tale of two wayward teenagers on the|road to hell--literally. The story opens|with Meg Finn and Belch Brennan, two bad|kids on the block, breaking into a|pensioner's flat. At the very last|minute Meg reneges on the deal and tries|to break for freedom, leaving the aged|Lowrie McCall screaming with the pain|inflicted by Belch's bloodthirsty hound.|Backed into a corner by Belch and a|shotgun, Meg pleads with Belch to call|an ambulance and save the old man's|life. Instead he pulls the trigger and|in a split second of evil and madness|the bullet hits a gas tank and knocks|Meg's soul out of her skin, catapulting|her spirit along a vast tunnel on the|way to some particularly shiny, pearly|gates. | Meanwhile, Beelzebub is|fretting. His boss was expecting two|souls, and although Belch (in his new|incarnation as a dribbling, growling,|red-eyed dog-boy) took the correct turn|in the tunnel, he's rather miffed that|Meg found her way to the beautifully|buffed Pearlies and an interview with|Saint Peter and his rather complicated|points system. So, the archangel and the|demon do a deal, and Meg is given a|chance to redeem herself. If she fails|on her mission to help Lowrie McCall|work his way through his Wish List|before he dies, then she too will be|heading south to join the boy-band|members, the mime artists, Belch and the|world's computer boffins in fiery|damnation... | The Wish List was first|published in Ireland in 2000, bringing|with it much critical acclaim. In 2002,|following the enormous and well-deserved|success of the Artemis Fowl books, Eoin|Colfer's publishers decided to let the|rest of the world sneak a peak. And|about time too. Hopelessly hopeful,|immorally moral, rattling with the pain|of its anti-heroine as she faces her own|demons, and rib-crackingly,|laugh-out-loud funny, The Wish List|strikes an almost perfect balance|between good, old-fashioned scruples and|thoroughly modern irreverence in what is|ultimately, and most importantly, a darn|good read. Not for the faint-hearted,|and certainly not for those who can't|take a border-line sick joke every now|and then, The Wish List is a divinely|devilish tale for anyone who enjoys a|bucketful of grit and truck loads of|wisecracks with their reading material.|Ages 10 and over, recommended|particularly for older readers. --Susan|Harrison
120	The Indoor Pirates on Treasure Island: Complete and Unabridged (Cover to Cover)	58	1855491346	JUNIOR	FICTION	TAPE	001	399	0	5		N	BB	133						Read by Robert Glenister|The Indoor Pirates think there's buried|treasure on a nearby island - but how|can they get there when they hate boats|and water? Captain Blackpatch is their|dastardly leader, and he has a cunning|plan to get them across. Ages 7-9.
121	Great Expectations (Penguin Classics)	13	0141804483	ADULT	CLASSIC	CD	009	1300	2	5		N	OGG	433						Read by Hugh Laurie|A mysterious benefactor provides Philip|Pirrip with the chance to escape his|poor upbringing. Aspiring to be a|gentleman, and encouraged by his|expectations of wealth, he abandons his|friends and moves to London. His|expectations prove to be unfounded,|however, and he must return home|penniless.
122	Black Dogs	52	0007207069	ADULT	FICTION	CD	004	1599	3	5		N	OGG	533						Read by Richard Grant|In 1946, a young couple set off on their|honeymoon. Fired by their ideals and|passion for one another, they plan an|idyllic holiday, only to encounter an|experience of darkness so terrifying, it|alters their lives for ever.
123	My Year	11	1856563820	ADULT	BIOGRAPHY	TAPE	006	499	1	5		N	NN	166						Read by Ian Holm|This audiotape is a collection of Dahl's|thoughts and feelings during the last|year of his life. It is a mixture of|childhood anecdotes, witty adult|observations and bizarre gardening tips.
124	Tunnels of Blood: Complete and Unabridged (Saga of Darren Shan S.)	49	0007214197	JUNIOR	FICTION	CD	017	1499	1	5		N	BB	499						Read by Rupert Degas|When Mr Crepsley is called upon by the|Vampire Generals, Darren and the|snake-boy, Evra Von, leave the Cirque Du|Freak and travel with him to the city.|There, Darren meets Debbie and his life|as a Vampire's Assistant fades into the|background - until corpes are found.|Corpses drained of blood Suspicious of|Mr Crepsley's secretive bahaviour,|Darren and Evra shadow him across the|city and confront a creature of the|night who may be the end of them all Has|Darren made a fatal mistake which will|cost him the lives of those he cares|for? And can he escape the lure of the|Tunnels of Blood?
125	The Minpins: Unabridged (Puffin Audiobooks)	11	0141800925	JUNIOR	FICTION	TAPE	010	499	2	5		N	PP	166						Read by Richard Pasco|Little Billy doesn't believe his|mother's stories about all the monsters|living in the wood, so he is easily|tempted to go and see for himself. He|doesn't find any Whangdoodles or Knigs,|but the Gruncher who does chase him,|billowing orange-red smoke, is even more|terrifying.
126	The Witches (Puffin Audiobooks)	11	0140868437	JUNIOR	FICTION	TAPE	010	499	1	5		N	PP	166						Read by Roald Dahl|A real witch gets the same pleasure from|squelching a child as you get from|eating a plateful of strawberries and|cream. What's even more unnerving is|that real witches don't look like|witches. So how can you tell when you|meet one? This story reveals all about a|most gruesome gang of witches.
127	The Complete Tales of the Unexpected: "Tales of the Unexpected", "More Tales of the Unexpected", "Further Tales of the Unexpected" (BBC Radio Collection)	11	0563528729	JUNIOR	FICTION	TAPE	001	2499	2	5		N	PP	999						Read by Roald Dahl|These cassettes contain "Tales of the|Unexpected", "More Tales of the|Unexpected" and "Further Tales of the|Unexpected".
128	The Tolkien Treasury: Complete and Unabridged	4	0007207077	ADULT	FANTASY	CD	004	4500	4	5		N	OGG	2250						Read by Sir Derek Jacobi|J. R. R. Tolkien The Tolkien Treasury 8|CDs: Unabridged Read by Derek Jacobi
129	Prince Caspian: Complete and Unabridged (Chronicles of Narnia S.)	55	0007206569	JUNIOR	FANTASY	CD	017	1499	2	5		N	PP	499						Read by Lynn Redgrave
130	The General Prologue and the Reeve's Tale	59	1899644571	ADULT	DRAMA	CD	026	1050	0	5		N	BB	350						Read by Trevor Eaton
131	Human Traces	57	1856869741	ADULT	FICTION	CD	021	1699	3	5		N	OGG	566						Read by Sebastian Faulks|Human Traces explores the question of|what kind of beings men and women really|are. Jacques Rebiere and Thomas|Midwinter, both sixteen when the story|starts in 1876, come from different|countries and contrasting families. They|are united by an ambition to understand|how the mind works and whether madness|is the price we pay for being human. As|psychiatrists, their quest takes them|from the squaior of the Victorian|lunatic asylum to the crowded lecture|halls of the renowned Professor Charcot|in Paris; from the heights of the Sierra|Madre in California to the plains of|unexplored Africa. Their search is made|urgent by the case of Jacques's brother|Olivier, for whose severe illness no|name has yet been found. Thomas's sister|Sonia becomes the pivotal figure in the|volatile relationship between the two|men, which threatens to explode with the|arrival in their Austrian sanatorium of|an enigmatic patient, Fraulein Katharina|von A, whose illness epitomises all that|divides them. As the concerns of the old|century fade and the First World War|divides Europe, the novel rises to a|climax in which the value of what it|means to be alive seems to hang in the|balance.|||
132	Life of Pi	60	0007162294	ADULT	FICTION	CD	004	1399	4	5		N	OGG	466						Read by Kerry Shale|WINNER OF THE 2002 BOOKER PRIZE After|the tragic sinking of a cargo ship, one|solitary lifeboat remains bobbing on the|wild, blue Pacific. The crew of the|surviving vessel consists of a hyena, a|zebra (with a broken leg), a female|orang-utan, a 450-pound Royal Bengal|tiger and Pi -- a 16-year-old Indian|boy. The scene is set for one of the|most extraordinary pieces of literary|fiction of recent years.
133	The Voyage of the Dawn Treader: Complete and Unabridged, Adult (Chronicles of Narnia S.)	55	0007206577	JUNIOR	FANTASY	CD	004	1599	0	5		N	NN	533						Read by Sir Derek Jacobi
134	Oliver Twist (The Classic Collection)	13	1859984827	ADULT	CLASSIC	TAPE	020	699	3	5		N	BB	233						Read by John Wells|Through the immortal characters of|Oliver, Nancy, Bill Sikes, Fagin, the|Artful Dodger and Mr Bumble Dickens'|mercilessly sends up the hypocrisy of|19th century life - the high-minded|reformism of the intellectuals and the|snobbery of those in power.
135	Going Solo	11	1856563839	JUNIOR	BIOGRAPHY	CD	006	899	1	5		N	OGG	299						Read by Ian Holm|A companion cassette to "Boy", this|second instalment of Roald Dahl's life|on audiotape includes his escapades in|East Africa and fighter pilot missions|during World War Two
136	The Wind in the Willows (Puffin Classics)	61	0140866930	JUNIOR	FICTION	TAPE	010	799	2	5		N	OGG	266						Read by June Whitfield|The tales of Ratty, Mole, Badger and|Toad. When Mole goes boating with the|Water Rat instead of spring-cleaning, he|discovers a new world. As well as the|river and the Wild Wood, there is Toad's|craze for fast travel which leads him|and his friends on a whirl of trains,|barges, gipsy caravans and motor cars|and even into battle.
137	The Silver Chair: Complete and Unabridged, Adult	55	0007206585	JUNIOR	FANTASY	CD	004	1599	0	5		N	PP	533						Read by Jeremy Northam
138	Wings	14	0753124122	ADULT	FANTASY	CD	015	2850	4	5		N	PP	1140						Read by Terry Pratchett|When Masklin and his tribe from the|Outside first ventured into the world of|Arnold Bros  (est 1905) they heroically|saved  the nomes under the floorboards|from certain death. But Masklin  also|made a discovery that was to change his|life--Thing, the little black box he|carried as a  talisman, could speak and|was ,in fact, awfully clever. So Masklin|has no reason to doubt that  Thing is|telling the Truth when it speaks of a|Ship which will take the nomes Home to|their place  in the Stars, and begins to|seek a way of returning the nome race to|its rightful place in the  Universe. And|if that means stealing Concorde, then so|be it. <P> Pratchett does it again in|this sublimely silly follow up to|Truckers and Diggers, forcing the reader|to gag on  each giggle as this divine,|ridiculously mad fantasy trilogy hurtles|to its conclusion. --Susan  Harrison 
139	Thud! (Discworld S.)	14	0552153621	ADULT	FANTASY	TAPE	008	1099	3	5		N	PP	366						Read by Tony Robinson|Koom Valley? That was where the trolls|ambushed the dwarfs, or the trolls|ambushed the dwarfs. It was far away. It|was a long time ago. But if he doesn't|solve the murder of just one dwarf,|Commander Sam Vimes of Ankh-Morpork City|Watch is going to see it fought again,|right outside his office. With his|beloved Watch crumbling around him and|war-drums sounding, he must unravel|every clue, outwit every assassin and|brave any darkness to find the solution.|And darkness is following him. Oh...and|at six o'clock every day, without fail,|with no excuses, he must go home to read|'Where's My Cow?', with all the right|farmyard noises, to his little boy.|There are some things you have to do.
140	The Last Battle: Complete and Unabridged (Chronicles of Narnia S.)	55	0007206593	JUNIOR	FANTASY	CD	017	1499	1	5		N	NN	499						Read by Patrick Stewart
141	The Opal Deception (Artemis Fowl S.)	3	0141806044	JUNIOR	FANTASY	CD	003	1299	4	5		N	NN	433						Read by Adrian Dunbar|Evil pixie, Opal Koboi is back and she's|more dangerous than ever. This time she|doesn't just want power over the fairy|People, this time she wants the lot.|Everyone is under threat - humans and|fairies alike. Captain Holly Short is|the only fairy with a hope of stopping|her, but as Holly knows, it takes one|genius criminal mastermind to fight|another. And the 14-year-old genius|Holly is thinking of can't even remember|that fairies exist. How is she going to|convince Artemis Fowl to help her? Gold|usually does the trick with that young|man and this time is no different.|Together Artemis, Holly, Mulch and|Butler foil Opal Koboi's plans for world|domination.
142	The BFG	11	0141805536	JUNIOR	FICTION	CD	003	1300	1	5		N	PP	433						Read by Geoffrey Palmer|The funny, exciting and warm story of a|special friendship between the BIG|FRIENDLY GIANT and the little girl,|Sophie. Together Sophie and the BFG cook|up an ingenious plan to rid the world of|child-eating giants for ever!
143	Extremely Loud and Incredibly Close	62	0007213212	ADULT	FICTION	CD	004	1599	3	5		N	NN	533						Read by Kerry Shale|Nine-year-old Oskar Schell is an|inventor, amateur entomologist, computer|consultant, Francophile, letter writer,|pacifist, amateur astronomer, natural|historian, percussionist, romantic,|Great Explorer, jeweller, origamist,|detective, vegan and collector of|butterflies. When his father is killed|in the September 11th attacks on the|World Trade Center, Oskar sets out to|solve the mystery of a key he discovers|in his father's closet. It is a search|which leads him into the lives of|strangers, through the five boroughs of|New York, into history, to the bombings|of Dresden and Hiroshima, and on an|inward journey which brings him ever|closer to some kind of peace...
144	Love in a Cold Climate	63	000720910X	ADULT	FICTION	CD	004	1299	2	5		N	PP	433						Read by Prunella Scales|The classic comedy of upper crust|English manners and mores on the subject|of love between the Wars. Set in the|privileged world of the country house|party and the London season, Love in a|Cold Climate is a delicious comedy of|English upper-class manners between the|wars. With a gallery of unforgettable|characters, and in her distinctively|witty style, Nancy Mitford exposes the|eccentricities and foibles of the|aristocracy in their pursuit of|amusement, gossip - and love.
145	The Silmarillion: v. 1	4	0007120575	ADULT	FANTASY	TAPE	004	1999	4	5		N	NN	666						Read by Martin Shaw|These tales tell of the rebellion of|Feanor and his kindred against the gods,|and of the war, hopeless, despite great|heroism, against the great enemy.
146	Lost for Words	64	1840329300	ADULT	LANGUAGE	TAPE	020	999	4	5		N	NN	333						Read by John Humphrys|From empty cliche to meaningless jargon,|dangling participle to sentences without|verbs, the English language is reeling.|It is under attack from all sides.|Politicians dupe us with deliberately|evasive language. Bosses worry about|impacting the bottom line while they|think out of the box. Academics talk|obscure mumbo jumbo. Journalists and|broadcasters, who should know better,|lazily collaborate. John Humphrys|exposes the depths to which our|beautiful language has sunk and offers|many examples of the most common|atrocities. He also dispenses some|sensible guidance on how to use simple,|clear and honest language. He knows he|may be hanged on his own gallows, but is|prepared to take the risk in support of|his beloved Campaign for Real English.
147	The Time Traveler's Wife	65	0563504838	ADULT	FICTION	CD	001	1799	2	5		N	NN	599						Read by Audrey Niffenegger|The phenomenal international bestseller|is read by William Hope and Laurel|Lefkow|This is the extraordinary love|story of Clare and Henry who met when|Clare was six and Henry was thirty-six,|and were married when Clare was|twenty-two and Henry thirty. Impossible|but true, because Henry suffers from a|rare condition where his genetic clock|periodically resets and he finds himself|pulled suddenly into his past or future.|In the face of this force they can|neither prevent nor control, Henry and|Clare s struggle to lead normal lives is|both intensely moving and entirely|unforgettable.|||||
148	Alice in Wonderland (Ladybird Classics)	66	1904351832	JUNIOR	FICTION	CD	027	499	4	5		N	OGG	166						Read by Prunella Scales|An introduction to one of the classic|stories of childhood. This text should|prove ideal for parents and younger|children to share and for older children|to read and listen by themselves. This|is the story of Alice and her adventures|after she stumbles down a rabbit hole.
149	The Opal Deception (Artemis Fowl S.)	3	0141806052	JUNIOR	FANTASY	TAPE	003	999	2	5		N	NN	333						Read by Adrian Dunbar|Evil pixie, Opal Koboi is back and she's|more dangerous than ever. This time she|doesn't just want power over the fairy|People, this time she wants the lot.|Everyone is under threat - humans and|fairies alike. Captain Holly Short is|the only fairy with a hope of stopping|her, but as Holly knows, it takes one|genius criminal mastermind to fight|another. And the 14-year-old genius|Holly is thinking of can't even remember|that fairies exist. How is she going to|convince Artemis Fowl to help her? Gold|usually does the trick with that young|man and this time is no different.|Together Artemis, Holly, Mulch and|Butler foil Opal Koboi's plans for world|domination.
150	Harry Potter and the Order of the Phoenix (Book 5 - Unabridged Audio Cassette Set - Adult Edition)	6	1855496488	JUNIOR	FANTASY	TAPE	001	6500	1	5		N	BB	3250						Read by Stephen Fry|As his fifth year at Hogwarts School of|Witchcraft and Wizardry approaches in|<i>Harry Potter and the Order of the|Phoenix</i>, 15-year-old Harry Potter is|in full-blown adolescence, complete with|regular outbursts of rage, a nearly|debilitating crush, and the blooming of|a powerful sense of rebellion. It's been|yet another infuriating and boring|summer with the despicable Dursleys,|this time with minimal contact from our|hero's non-Muggle friends from school.|Harry is feeling especially edgy at the|lack of news from the magic world,|wondering when the freshly revived evil|Lord Voldemort will strike. Returning to|Hogwarts will be a relief&#133; or will|it? |  Book five in JK Rowling's Harry|Potter series follows the darkest year|yet for our young wizard, who finds|himself knocked down a peg or three|after the events of last year. Over the|summer, gossip (usually traced back to|the magic world's newspaper, the Daily|Prophet) has turned Harry's tragic and|heroic encounter with Voldemort at the|Triwizard Tournament into an excuse to|ridicule and discount the teenager. Even|Professor Dumbledore, headmaster of the|school, has come under scrutiny from the|Ministry of Magic, which refuses to|officially acknowledge the terrifying|truth: that Voldemort is back. Enter a|particularly loathsome new character:|the toad-like and simpering ("hem, hem")|Dolores Umbridge, senior undersecretary|to the minister of Magic, who takes over|the vacant position of defence against|dark arts teacher--and in no time|manages to become the high inquisitor of|Hogwarts. Life isn't getting any easier|for Harry Potter. With an overwhelming|course load as the fifth years prepare|for their examinations, devastating|changes in the Gryffindor Quidditch team|line-up, vivid dreams about long|hallways and closed doors, and|increasing pain in his lightning-shaped|scar, Harry's resilience is sorely|tested. |  Harry Potter and the Order of|the Phoenix, more than any of the four|previous novels in the series, is a|coming-of-age story. Harry faces the|thorny transition into adulthood, when|adult heroes are revealed to be|fallible, and matters that seemed black|and white suddenly come out in shades of|gray. Gone is the wide-eyed innocent,|the whiz kid of <i>Harry Potter and the|Philosopher's Stone</i>. Here we have an|adolescent who's sometimes sullen, often|confused (especially about girls), and|always self-questioning. Confronting|death again, as well as a startling|prophecy, Harry ends his year at|Hogwarts exhausted and pensive. Readers,|on the other hand, will be energised as|they enter yet again the long waiting|period for the next title in the|marvellous magical series. --Emilie|Coulter
151	Pygmalion (Classic Drama S.)	67	9626342684	ADULT	DRAMA	CD	012	1399	0	5		N	OGG	466						Read by Anton Lesser|Pygmalion remains one of the most|popular stories - but mainly in the|medium of the musical; the evergreen My|Fair Lady. But much of the charm and wit|comes from the words and timing in|Shaw's original play. Here are the|characters of professor Higgins, his|friend Colonel Pickering, and their|charge, Eliza Doolittle. Naxos|AudioBooks expands its drama section|with a new digital recording with Anton|Lesser in the role of Higgins, Lucy|Whybrow as Eliza and Geoffrey Palmer as|Pickering. Also in the cast are David|Burke as Doolittle and Hannah Gordon as|Mrs Higgins. Directed by John Tydeman,|this delightful comedy is presented in|its original play version, with the|extended narrations setting the|background and concluding the drama - a|device perfectly suited to audiobook.
152	The Secret Garden (Ladybird Classics)	68	1904351840	JUNIOR	FICTION	CD	027	499	4	5		N	OGG	166						Read by Honor Blackman|The classic story of orphaned Mary who|has been sent to stay at her uncle's|manor house in Yorkshire, following the|death of her parents from cholera. Mary|is spoilt and sickly, but her life|changes for the better when she|discovers the secret walled garden in|the grounds of the house.
153	Charlie and the Great Glass Elevator	11	0141805552	JUNIOR	FICTION	CD	003	1300	1	5		N	OGG	433						Read by James Bolam|In this sequel to "Charlie and the|Chocolate Factory", Charlie, his parents|and grandparents and Willy Wonka, find|themselves travelling through space in|the Great Glass Elevator. Their|adventures include an attack by the|dreaded Vermicious Knids.
154	Dragonflight: Complete and Unabridged	69	0753104296	ADULT	FANTASY	TAPE	015	3795	2	5		N	OGG	1897						Read by Laura Brattan
10.bak	Harry Potter and the Chamber of Secrets (Book 2 - Unabridged 6 Audio Cassette Set - Adult Edition)	6	1855494728	JUNIOR	FANTASY	TAPE	001	2199	10	5		N	BB	879						Read by Stephen Fry|This sequel to "The Philosopher's Stone"|picks up where the first book finished,|with Harry returning to Hogwarts School.|He is in his second year and little does|he know that this year will be just as|eventful as the last. These tapes|contain the complete and unabridged|story.
155	The Silmarillion: Giftpack	4	0001055348	ADULT	FANTASY	TAPE	004	4000	4	5		N	NN	2000						Read by Martin Shaw|These tales tell of the rebellion of|Feanor and his kindred against the gods,|and of the war, hopeless, despite great|heroism, against the great enemy
156	Lost for Words	64	1840329319	ADULT	LANGUAGE	CD	020	1499	3	5		N	BB	499						Read by John Humphrys|From empty cliche to meaningless jargon,|dangling participle to sentences without|verbs, the English language is reeling.|It is under attack from all sides.|Politicians dupe us with deliberately|evasive language. Bosses worry about|impacting the bottom line while they|think out of the box. Academics talk|obscure mumbo jumbo. Journalists and|broadcasters, who should know better,|lazily collaborate. John Humphrys|exposes the depths to which our|beautiful language has sunk and offers|many examples of the most common|atrocities. He also dispenses some|sensible guidance on how to use simple,|clear and honest language. He knows he|may be hanged on his own gallows, but is|prepared to take the risk in support of|his beloved Campaign for Real English.
