153	14384	OGG	599	14384						60|209	0140868321|0552152234	166|499	N|N	5|5
1950	14855	BB	1599	14857						61|69|90|211|230	0141805900|1904605184|0007208022|000715478X|0552152277	366|533|466|466|499	N|N|N|N|N	5|5|5|5|5
2453	14982	BB	1599	14983						4|50|69|83|130|180|205|230|249|253|345	0141805293|0563528087|1904605184|0141805935|1899644571|0001048783|014086041X|0552152277|1560150475|9780552149525|9780261102217	199|533|533|366|350|366|333|499|417|399|399	N|N|N|N|N|N|N|N|N|Z|Z	5|5|5|5|5|5|5|5|10|10|10
2956	15108	OGG	599	15108						3|23|60|68|84	1405500530|0140866752|0140868321|9626346108|1855496879	499|266|166|333|3750	N|N|N|N|N	5|5|5|5|5
3459	15234	NN	2000	15234						44|79|117|192|196|201|235|265|290|299	1740948912|185686961X|0747582602|0552153206|0752869728|962634122X|055215072X|9781907410369|9780552154314|9780141317083	919|566|2750|499|499|999|633|599|399|299	N|N|N|N|N|N|N|Z|Z|Z	5|5|5|5|5|5|5|10|10|10
3962	15360	BB	1599	15362						4|6|22|28|36|52|67|70|83|86|105|113|130|156|179|188|202|225|248|253|263|277|346|347	0141805293|0007192614|1855494760|1901768384|962634296X|0141805889|9626347635|0752869507|0141805935|0755329015|0752861417|0007207050|1899644571|1840329319|0001025368|0563536985|0141804637|0552152269|0140866655|9780552149525|9780330512862|9780141328546|9780261102736|9780261103252	199|4950|1079|333|566|433|299|433|366|599|566|533|350|499|299|533|433|499|266|399|399|399|399|799	N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Z|Z|Z|Z|Z	5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|10|10|10|10|10
656	14528	PP		14529						30|103|217	0140868283|0007207034|0552152250	166|533|499	N|N|N	5|5|5
1448	14730	BB	1599	14731						22|50|65|88|90|174|193|208|240|295	1855494760|0563528087|9626343559|0141805943|0007208022|0552153176|1904605400|0552153249|0712343253|9780007315826	1079|533|999|366|466|499|366|499|531|699	N|N|N|N|N|N|N|N|N|Z	5|5|5|5|5|5|5|5|5|10
154	14384	NN	2000	14388						176	0743501551	366	N	5
1951	14856	NN	2000	14856						11|12|123|183|196|271|294	0273663801|0563525991|1856563820|1844560694|0752869728|9780141331874|9780552154222	499|433|166|666|499|399|399	N|N|N|N|N|Z|Z	5|5|5|5|5|10|10
2454	14982	NN	2000	14986						81|99|100|101|118|119|143|149|168|215|280|320|324	0752873083|0752873113|0007207026|0007133731|0007206550|1855498472|0007213212|0141806052|0007154720|0140861491|9780385608275|9780099534822|9780099511601	499|566|533|299|499|533|533|333|533|433|1099|399|299	N|N|N|N|N|N|N|N|N|N|Z|Z|Z	5|5|5|5|5|5|5|5|5|5|10|10|10
657	14528	OGG	599	14529						32|115	055214424X|1856869202	333|499	N|N	5|5
2957	15108	PP		15108						17|39|51|127|171|178|317	1856563650|0752871994|014180534X|0563528729|0007213263|0552153184|9780099538639	299|433|433|999|366|499|399	N|N|N|N|N|N|Z	5|5|5|5|5|5|10
3460	15234	OGG	599	15235						76|97|106|154|173|216|227|239|252|287	9626343575|1594830371|000719580X|0753104296|0752873253|055215170X|0563510099|0552147206|9781849162883|9780330473286	2762|466|466|1897|433|499|433|366|399|399	N|N|N|N|N|N|N|N|Z|Z	5|5|5|5|5|5|5|5|10|10
3963	15360	PP		15362						14|17|39|57|89|94|103|129|204|220|275|286|316	0754071162|1856563650|0752871994|1405052708|0752861387|0140868380|0007207034|0007206569|0563525320|1840323345|9780141328553|9780330452472|9780752883533	366|299|433|433|433|166|533|499|433|499|399|399|399	N|N|N|N|N|N|N|N|N|N|Z|Z|Z	5|5|5|5|5|5|5|5|5|5|10|10|10
1449	14730	OGG	599	14734						64|73|96|153|170|216	0752869493|0140868348|0007214146|0141805552|140550028X|055215170X	566|166|433|433|433|499	N|N|N|N|N|N	5|5|5|5|10|5
155	14385	OGG	599	14389						68	9626346108	333	N	5
1952	14856	BB	1599	14859						20|80|172|180|191|249	0141803304|9626347651|9626341203|0001048783|074350917X|1560150475	333|307|666|366|438|417	N|N|N|N|N|N	5|5|5|5|5|5
2455	14983	NN	2000	14985						1|15|49|59|72|95|111|201|300|321|330|336	0563525452|0141805323|0552146846|0141805390|9626346116|0752856820|0007214170|962634122X|9781405249539|9780007119318|9780140620153|9780340993774	433|433|333|266|299|333|499|999|299|399|299|399	N|N|N|N|N|N|N|N|Z|Z|Z|Z	5|5|5|5|5|5|5|5|10|10|10|10
2958	15108	BB	1599	15110						22|52	1855494760|0141805889	1079|433	N|N	5|5
3461	15235	NN	2000	15238						13|54|109|116|123|133|147|155|164|183|269|284|308|314|321	0563558059|0140868313|9626340576|0747582599|1856563820|0007206577|0563504838|0001055348|0552146536|1844560694|9780575089327|9780340734872|9780747546290|9781409103479|9780007119318	533|166|466|3250|166|533|599|2000|366|666|799|399|399|399|399	N|N|N|N|N|N|N|N|N|N|Z|Z|Z|Z|Z	5|5|5|5|5|5|5|5|5|5|10|10|10|10|10	||||||||||||10
3964	15361	NN	2000	15365						12|27|58|59|81|95|100|101|111|112|143|145|168|192|206|214|236|283|300	0563525991|0563558601|0141805897|0141805390|0752873083|0752856820|0007207026|0007133731|0007214170|1856868176|0007213212|0007120575|0007154720|0552153206|0552152226|0552153265|1855499215|9780340896983|9781405249539	433|299|433|266|499|333|533|299|499|466|533|666|533|499|499|499|3999|399|299	N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Z|Z	5|5|5|5|5|5|10|5|5|5|5|5|5|5|5|5|5|10|10
658	14528	BB	1599	14531						52|187|248	0141805889|0140866515|0140866655	433|266|266	N|N|N	5|5|5
1450	14730	NN	2000	14732						112|143|147|192|199|260	1856868176|0007213212|0563504838|0552153206|075312369X|9781904233657	466|533|599|499|2475|399	N|N|N|N|N|Z	5|5|5|5|5|10
156	14385	NN	2000	14386						78|109	0755329007|9626340576	499|466	N|N	5|5
1953	14856	PP		14860						31|41|57|89|92|171|222|270	188321937X|0007161115|1405052708|0752861387|0007195818|0007213263|9626340800|9781409121817	658|366|433|433|499|366|366|399	N|N|N|N|N|N|N|Z	5|5|5|5|5|5|5|10
2456	14983	OGG	599	14984						8|18|53|60|63|68|71|75|96|104|110|186|227|231|323	1855496755|1904605109|0141805382|0140868321|9626341513|9626346108|0552148415|1840329181|0007214146|000102468X|0754053504|0563407697|0563510099|0007141114|9780007119325	299|366|199|166|566|333|366|499|433|199|3228|366|433|299|399	N|N|N|N|N|N|N|N|N|N|N|N|N|N|Z	10|5|5|5|5|5|5|5|5|5|5|5|5|5|10
2959	15109	OGG	599	15113						8|71|197|238	1855496755|0552148415|1405053976|0007141130	299|366|666|366	N|N|N|N	5|5|5|5
3462	15235	BB	1599	15239						36|67|83|150|172|211|230|312	962634296X|9626347635|0141805935|1855496488|9626341203|000715478X|0552152277|9780571228577	566|299|366|3250|666|466|499|399	N|N|N|N|N|N|N|Z	5|5|5|5|5|5|5|10
3965	15361	PP		15363						21|48|56|62|82|89|125|137|138|139|190|210|217|222|246|315|333|338	0563525428|0140868305|9626341505|0563527595|1855499932|0752861387|0141800925|0007206585|0753124122|0552153621|014180355X|0140865551|0552152250|9626340800|0563494360|9781409102014|9780340993767|9780140620931	533|166|466|533|666|433|166|533|1140|366|333|266|499|366|433|399|399|299	N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Z|Z|Z	10|5|5|5|5|5|5|5|5|5|5|5|5|5|5|10|10|10	||||||||||||5
659	14528	NN	2000	14529						72|117|118|164|199|232|324	9626346116|0747582602|0007206550|0552146536|075312369X|9626340819|9780099511601	299|2750|499|366|2475|566|299	N|N|N|N|N|N|Z	5|5|5|5|5|5|10
1451	14731	PP		14734						2|57|62|89|126|129|158|222|250|316|340	0563495421|1405052708|0563527595|0752861387|0140868437|0007206569|0007158777|9626340800|0552153346|9780752883533|9780140620580	433|433|533|433|166|499|533|366|499|399|299	N|N|N|N|N|N|N|N|N|Z|Z	5|5|5|5|5|5|5|5|5|10|10
157	14385	BB	1599	14386						191|310	074350917X|9780141039237	438|399	N|Z	5|10
1954	14856	OGG	599	14859						32|64|104|128|243	055214424X|0752869493|000102468X|0007207077|0001034162	333|566|199|2250|199	N|N|N|N|N	5|5|5|5|5
2457	14983	BB	1599	14987						20|46|88|114|150|156|174|229|263|276|337	0141803304|075311934X|0141805943|0007206542|1855496488|1840329319|0552153176|9626347430|9780330512862|9781847394644|9780340993781	333|1597|366|499|3250|499|499|233|399|399|399	N|N|N|N|N|N|N|N|Z|Z|Z	5|5|5|5|5|5|5|5|10|10|10	|||||5
660	14529	NN	2000	14531						24|181	0955064007|0563524758	499|366	N|N	5|5
2960	15109	NN	2000	15109						45|101|107|118|183|214|261|314	0007161123|0007133731|0752861425|0007206550|1844560694|0552153265|9780330520515|9781409103479	433|299|566|499|666|499|399|399	N|N|N|N|N|N|Z|Z	5|5|5|5|5|5|10|10	|||||5
3463	15235	OGG	599	15236						53|64|170|185|209|251|266|334	0141805382|0752869493|140550028X|1855499614|0552152234|9781906694180|9781409103400|9780340993743	199|566|433|4547|499|166|399|399	N|N|N|N|N|Z|Z|Z	5|5|5|5|5|10|10|10
3966	15361	OGG	599	15363						29|43|68|73|84|104|110|227|257|258|267|278|289	9626343427|0563388609|9626346108|0140868348|1855496879|000102468X|0754053504|0563510099|9781907410352|9781905654734|Paperback 352 pages|9780006514008|9780552153379	366|433|333|166|3750|199|3228|433|399|499|399|399|399	N|N|N|N|N|N|N|N|Z|Z|Z|Z|Z	5|5|5|5|5|5|5|5|10|10|10|10|10
1452	14731	OGG	599	14732						9|18|34|60|73|154|323	1405500549|1904605109|0007206844|0140868321|0140868348|0753104296|9780007119325	499|366|533|166|166|1897|399	N|N|N|N|N|N|Z	5|5|5|5|5|5|10
158	14386	PP		14389						160	0007201028	466	N	5
1955	14857	OGG	599	14861						7|8|66|77|136|159|227|228|238|262|323	0563510196|1855496755|0141802863|0141801352|0140866930|1855494981|0563510099|1873859848|0007141130|9780330512862|9780007119325	433|299|266|166|266|879|433|266|366|399|399	N|N|N|N|N|N|N|N|N|Z|Z	5|5|5|5|5|5|5|5|5|10|10
2458	14983	PP		14987						57|94|125|162|166|279	1405052708|0140868380|0141800925|9626346779|0552153664|9780141328522	433|166|166|307|566|399	N|N|N|N|N|Z	5|5|5|5|5|10
2961	15109	BB	1599	15110						69|83|202|208	1904605184|0141805935|0141804637|0552153249	533|366|433|499	N|N|N|N	5|5|5|5
661	14529	PP		14531						37	0563527048	599	N	5
3464	15235	PP		15238						62|158|162|204|220|317	0563527595|0007158777|9626346779|0563525320|1840323345|9780099538639	533|533|307|433|499|399	N|N|N|N|N|Z	5|5|5|5|5|10
3967	15361	BB	1599	15364						90|91|130|157|175|211|226|230|237|240|273|282|350	0007208022|1405501197|1899644571|0141805560|0754053121|000715478X|0140866604|0552152277|0007103972|0712343253|9780141331867|9780552997041|9780007229420	466|499|350|433|2934|466|266|499|466|531|399|499|499	N|N|N|N|N|N|N|N|N|N|Z|Z|Z	5|5|5|5|5|5|5|5|5|5|10|10|10
1453	14731	NN	2000	14735						58|72|78|109|116|176|344	0141805897|9626346116|0755329007|9626340576|0747582599|0743501551|9780141182636	433|299|499|466|3250|366|399	N|N|N|N|N|N|Z	5|5|5|5|5|5|10
159	14387	PP		14389						138	0753124122	1140	N	5
1956	14857	BB	1599	14858						10|88|91|114|124|157|188|225|240|277|296|318	1855494728|0141805943|1405501197|0007206542|0007214197|0141805560|0563536985|0552152269|0712343253|9780141328546|9780141312125|9780099534846	879|366|499|499|499|433|533|499|531|399|399|399	N|N|N|N|N|N|N|N|N|Z|Z|Z	5|5|5|5|5|5|5|5|5|10|10|10
2459	14984	NN	2000	14984						11|45|58|79|100|123|147|164|181|201|232|235|288	0273663801|0007161123|0141805897|185686961X|0007207026|1856563820|0563504838|0552146536|0563524758|962634122X|9626340819|055215072X|9780330473248	499|433|433|566|533|166|599|366|366|999|566|633|399	N|N|N|N|N|N|N|N|N|N|N|N|Z	5|5|5|5|5|5|5|5|5|5|5|5|10
2962	15109	PP		15111						167|222	1845590872|9626340800	2675|366	N|N	5|5
3465	15236	BB	1599	15240						6|10|91|113|130|202|208|225|248|255|273	0007192614|1855494728|1405501197|0007207050|1899644571|0141804637|0552153249|0552152269|0140866655|9780753826492|9780141331867	4950|879|499|533|350|433|499|499|266|399|399	N|N|N|N|N|N|N|N|N|Z|Z	5|5|5|5|5|5|5|5|5|10|10
3968	15362	OGG	599	15363						7|18|23|75|98|122|151|170|223|252|323|339	0563510196|1904605109|0140866752|1840329181|0001046594|0007207069|9626342684|140550028X|1846070473|9781849162883|9780007119325|9780140620955	433|366|266|499|299|533|466|433|1200|399|399|299	N|N|N|N|N|N|N|N|N|Z|Z|Z	5|5|5|5|5|5|5|5|5|10|10|10
662	14529	BB	1599	14532						180	0001048783	366	N	5
1454	14731	BB	1599	14733						86|187|213	0755329015|0140866515|1844280810	599|266|666	N|N|N	5|5|5
160	14387	NN	2000	14387						206	0552152226	499	N	5
1957	14857	PP		14857						17|39|42|103|167|220|316|326|340	1856563650|0752871994|0141804343|0007207034|1845590872|1840323345|9780752883533|9780141441672|9780140620580	299|433|266|533|2675|499|399|399|299	N|N|N|N|N|N|Z|Z|Z	5|5|5|5|5|5|10|10|10
2460	14984	PP		14988						19|39|48|51|82|102|158|160|203|221|222|286|317	0552144266|0752871994|0140868305|014180534X|1855499932|1856959783|0007158777|0007201028|075286971X|0754054233|9626340800|9780330452472|9780099538639	333|433|166|433|666|2097|533|466|566|2699|366|399|399	N|N|N|N|N|N|N|N|N|N|N|Z|Z	5|5|5|5|5|5|5|5|5|5|5|10|10
2963	15110	NN	2000	15114						12|59|79|95|119|164|201|265	0563525991|0141805390|185686961X|0752856820|1855498472|0552146536|962634122X|9781907410369	433|266|566|333|533|366|999|599	N|N|N|N|N|N|N|Z	5|5|5|5|5|5|5|10
3466	15236	NN	2000	15237						12|45|72|101|145|149|192|283|288	0563525991|0007161123|9626346116|0007133731|0007120575|0141806052|0552153206|9780340896983|9780330473248	433|433|299|299|666|333|499|399|399	N|N|N|N|N|N|N|Z|Z	5|5|5|5|5|5|5|10|10
3969	15362	PP		15363						16|19|51|125|127|139|142|160|195|203|204|207|217|221|224|254|270|317	1405501081|0552144266|014180534X|0141800925|0563528729|0552153621|0141805536|0007201028|0743504127|075286971X|0563525320|0140865543|0552152250|0754054233|9626341823|9780575085527|9781409121817|9780099538639	466|333|433|166|999|366|433|466|396|566|433|266|499|2699|466|399|399|399	N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Z|Z|Z	5|10|5|5|5|5|5|5|5|5|5|5|5|5|5|10|10|10
663	14529	OGG	599	14530						228|234	1873859848|0007141122	266|299	N|N	5|5
1455	14732	OGG	599	14736						7|135|161|231|234	0563510196|1856563839|0563504358|0007141114|0007141122	433|299|433|299|299	N|N|N|N|N	5|5|5|5|5
161	14388	OGG	599	14389						76	9626343575	2762	N	5
1958	14857	NN	2000	14861						116|133|143|181|192|196|199|349	0747582599|0007206577|0007213212|0563524758|0552153206|0752869728|075312369X|9780586217832	3250|533|533|366|499|499|2475|499	N|N|N|N|N|N|N|Z	5|5|5|5|5|5|5|10	|5
2461	14984	OGG	599	14985						23|93|132|152|186|227|234|243|245|262	0140866752|1856959767|0007162294|1904351840|0563407697|0563510099|0007141122|0001034162|0141805749|9780330512862	266|2647|466|166|366|433|299|199|433|399	N|N|N|N|N|N|N|N|N|Z	5|5|5|5|5|5|5|5|5|10
2964	15110	PP		15113						57|102|286	1405052708|1856959783|9780330452472	433|2097|399	N|N|Z	5|5|10
3467	15236	OGG	599	15236						23|96|121|128|131|135|148|152|197|200|258	0140866752|0007214146|0141804483|0007207077|1856869741|1856563839|1904351832|1904351840|1405053976|1871412005|9781905654734	266|433|433|2250|566|299|166|166|666|199|499	N|N|N|N|N|N|N|N|N|N|Z	5|5|5|5|5|5|5|5|5|5|10
3970	15362	NN	2000	15363						24|44|49|54|59|99|107|109|117|119|141|147|155|164|176|196|201|215|260|281|311|320|349	0955064007|1740948912|0552146846|0140868313|0141805390|0752873113|0752861425|9626340576|0747582602|1855498472|0141806044|0563504838|0001055348|0552146536|0743501551|0752869728|962634122X|0140861491|9781904233657|9781849162746|9780571239481|9780099534822|9780586217832	499|919|333|166|266|566|566|466|2750|533|433|599|2000|366|366|499|999|433|399|399|399|399|499	N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Z|Z|Z|Z|Z	5|5|5|5|5|5|5|5|5|10|5|5|5|5|5|5|5|5|10|10|10|10|10
664	14530	PP		14532						38	0753110644	466	N	5
1456	14732	BB	1599	14733						69|179|188|191|296|301|304|346	1904605184|0001025368|0563536985|074350917X|9780141312125|9781405249546|9780747561071|9780261102736	533|299|533|438|399|399|399|399	N|N|N|N|Z|Z|Z|Z	5|5|5|5|10|10|10|10
162	14388	BB	1599	14391						88	0141805943	366	N	5
1959	14858	BB	1599	14862						25|28|165|175|193|229|248	0001050478|1901768384|0563510471|0754053121|1904605400|9626347430|0140866655	366|333|499|2934|366|233|266	N|N|N|N|N|N|N	5|5|5|5|5|5|5
2462	14984	BB	1599	14984						65|70|163|212|213|237|248|277	9626343559|0752869507|0007158785|0552152242|1844280810|0007103972|0140866655|9780141328546	999|433|666|499|666|466|266|399	N|N|N|N|N|N|N|Z	5|5|5|5|5|5|5|10
2965	15110	OGG	599	15113						64|151|161|200|227	0752869493|9626342684|0563504358|1871412005|0563510099	566|466|433|199|433	N|N|N|N|N	5|5|5|5|5
3468	15236	PP		15239						38|48|103|125|144|189|194|247	0753110644|0140868305|0007207034|0141800925|000720910X|0141805625|0141805633|0007141149	466|166|533|166|433|333|199|366	N|N|N|N|N|N|N|N	5|5|5|5|5|5|5|5
3971	15362	BB	1599	15366						80|85|88|113|120|157|163|165|179|202|208|237|249|296|301|318	9626347651|0743520718|0141805943|0007207050|1855491346|0141805560|0007158785|0563510471|0001025368|0141804637|0552153249|0007103972|1560150475|9780141312125|9781405249546|9780099534846	307|308|366|533|133|433|666|499|299|433|499|466|417|399|399|399	N|N|N|N|N|N|N|N|N|N|N|N|N|Z|Z|Z	5|5|5|5|10|5|5|5|5|5|5|5|5|10|10|10	|||||||||||||||10
665	14530	OGG	599	14532						60|73|135|136|159|245|334	0140868321|0140868348|1856563839|0140866930|1855494981|0141805749|9780340993743	166|166|299|266|879|433|399	N|N|N|N|N|N|Z	5|5|5|5|5|5|10
1457	14732	NN	2000	14733						79|271	185686961X|9780141331874	566|399	N|Z	5|10
163	14388	NN	2000	14390						111|235	0007214170|055215072X	499|633	N|N	5|5
1960	14858	NN	2000	14861						35|59|99|111|117|181|206|218|219|305|311|324	0140868208|0141805390|0752873113|0007214170|0747582602|0563524758|0552152226|0563526874|185549812X|9780747538486|9780571239481|9780099511601	266|266|566|499|2750|366|499|366|666|399|399|299	N|N|N|N|N|N|N|N|N|Z|Z|Z	5|5|5|5|5|5|5|5|5|10|10|10
2463	14985	PP		14986						16|30|42|167|194|195|224|338	1405501081|0140868283|0141804343|1845590872|0141805633|0743504127|9626341823|9780140620931	466|166|266|2675|199|396|466|299	N|N|N|N|N|N|N|Z	5|5|5|5|5|5|5|10
2966	15110	BB	1599	15112						90|276|347	0007208022|9781847394644|9780261103252	466|399|799	N|Z|Z	5|10|10
666	14530	NN	2000	14530						143|218|233	0007213212|0563526874|0001046861	533|366|366	N|N|N	5|5|5
3469	15237	PP		15237						16|39|41|82|126|160|184|190|222|254|316	1405501081|0752871994|0007161115|1855499932|0140868437|0007201028|0007159846|014180355X|9626340800|9780575085527|9780752883533	466|433|366|666|166|466|433|333|366|399|399	N|N|N|N|N|N|N|N|N|Z|Z	5|5|5|5|5|5|5|5|5|10|10
3972	15363	NN	2000	15366						1|15|45|72|74|78|81|116|140|168|219|265|271|288|290|305|341	0563525452|0141805323|0007161123|9626346116|0001024671|0755329007|0752873083|0747582599|0007206593|0007154720|185549812X|9781907410369|9780141331874|9780330473248|9780552154314|9780747538486|9780140620795	433|433|433|299|199|499|499|3250|499|533|666|599|399|399|399|399|299	N|N|N|N|N|N|N|N|N|N|N|Z|Z|Z|Z|Z|Z	10|5|5|5|5|5|5|5|5|5|5|10|10|10|10|10|10
1458	14732	PP		14735						94|204	0140868380|0563525320	166|433	N|N	5|5
164	14389	PP		14393						51|178	014180534X|0552153184	433|499	N|N	5|5
1961	14858	OGG	599	14862						43|115|131|132|182|216|223|258|329	0563388609|1856869202|1856869741|0007162294|0001048791|055215170X|1846070473|9781905654734|9780140620528	433|499|566|466|366|499|1200|499|299	N|N|N|N|N|N|N|Z|Z	5|5|5|5|5|5|5|10|10
2464	14985	BB	1599	14986						22|25|52|83|91|175|179|211|229|240|295|312	1855494760|0001050478|0141805889|0141805935|1405501197|0754053121|0001025368|000715478X|9626347430|0712343253|9780007315826|9780571228577	1079|366|433|366|499|2934|299|466|233|531|699|399	N|N|N|N|N|N|N|N|N|N|Z|Z	5|5|5|5|5|5|5|5|5|5|10|10
2967	15111	BB	1599	15111						10|36|88|130|172|229|273	1855494728|962634296X|0141805943|1899644571|9626341203|9626347430|9780141331867	879|566|366|350|666|233|399	N|N|N|N|N|N|Z	5|5|5|5|5|5|10
3470	15237	BB	1599	15237						22|28|67|69|114|237|277	1855494760|1901768384|9626347635|1904605184|0007206542|0007103972|9780141328546	1079|333|299|533|499|466|399	N|N|N|N|N|N|Z	5|5|5|5|5|5|10
3973	15363	BB	1599	15367						4|10|22|25|61|65|70|150|180|188|193|212|318	0141805293|1855494728|1855494760|0001050478|0141805900|9626343559|0752869507|1855496488|0001048783|0563536985|1904605400|0552152242|9780099534846	199|879|1079|366|366|999|433|3250|366|533|366|499|399	N|N|N|N|N|N|N|N|N|N|N|N|Z	5|5|5|5|5|5|5|5|5|5|5|5|10
667	14530	BB	1599	14530						174|188|205	0552153176|0563536985|014086041X	499|533|333	N|N|N	5|5|5
1459	14733	OGG	599	14733						8|23|75|122|227|238|335	1855496755|0140866752|1840329181|0007207069|0563510099|0007141130|9780340993750	299|266|499|533|433|366|399	N|N|N|N|N|N|Z	5|5|5|5|5|5|10
165	14389	OGG	599	14390						132|245	0007162294|0141805749	466|433	N|N	5|5
1962	14858	PP		14862						56|62|166|171|207|221	9626341505|0563527595|0552153664|0007213263|0140865543|0754054233	466|533|566|366|266|2699	N|N|N|N|N|N	5|5|5|5|5|5
2465	14985	OGG	599	14987						40|71|84|87|169|170|239|241|245|307|339	0563478187|0552148415|1855496879|0140868364|0007161344|140550028X|0552147206|1855499231|0141805749|9780747532743|9780140620955	433|366|3750|166|366|433|366|4497|433|399|299	N|N|N|N|N|N|N|N|N|Z|Z	5|5|5|5|5|5|5|5|5|10|10
2968	15111	PP		15111						39|184|203|224	0752871994|0007159846|075286971X|9626341823	433|433|566|466	N|N|N|N	5|5|5|5
3471	15237	OGG	599	15237						29|68|71|84|96|108|132|159|278|313	9626343427|9626346108|0552148415|1855496879|0007214146|0007206534|0007162294|1855494981|9780006514008|9780571228560	366|333|366|3750|433|499|466|879|399|399	N|N|N|N|N|N|N|N|Z|Z	5|5|5|5|5|5|5|5|10|10
3974	15363	OGG	599	15365						34|60|93|104|110|122|131|135|159|169|185|209|216|228|234|239|256|292|298|307|329	0007206844|0140868321|1856959767|000102468X|0754053504|0007207069|1856869741|1856563839|1855494981|0007161344|1855499614|0552152234|055215170X|1873859848|0007141122|0552147206|9780753820254|9780552154307|9780141321318|9780747532743|9780140620528	533|166|2647|199|3228|533|566|299|879|366|4547|499|499|266|299|366|399|399|399|399|299	N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Z|Z|Z|Z|Z	5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|10|10|10|10|10
668	14531	NN	2000	14532						12|235|314|327	0563525991|055215072X|9781409103479|9780141194394	433|633|399|399	N|N|Z|Z	5|5|10|10
1460	14733	PP		14734						39|42|48|102|220	0752871994|0141804343|0140868305|1856959783|1840323345	433|266|166|2097|499	N|N|N|N|N	5|5|5|5|5
166	14389	BB	1599	14390						163|179|180	0007158785|0001025368|0001048783	666|299|366	N|N|N	5|5|5
1963	14859	NN	2000	14863						1|81|107|112|321	0563525452|0752873083|0752861425|1856868176|9780007119318	433|499|566|466|399	N|N|N|N|Z	5|5|5|5|10
2466	14985	NN	2000	14989						55|81|95|116|133|145|149|176|198|218|244|290	0752860828|0752873083|0752856820|0747582599|0007206577|0007120575|0141806052|0743501551|0552153222|0563526874|0563526424|9780552154314	433|499|333|3250|533|666|333|366|499|366|533|399	N|N|N|N|N|N|N|N|N|N|N|Z	5|5|5|5|5|5|5|5|10|5|5|10
2969	15111	NN	2000	15112						58|117|214|344	0141805897|0747582602|0552153265|9780141182636	433|2750|499|399	N|N|N|Z	5|5|5|10
669	14531	BB	1599	14535						67|69|249	9626347635|1904605184|1560150475	299|533|417	N|N|N	5|5|5
3472	15237	NN	2000	15237						109|155|215|297|308|320	9626340576|0001055348|0140861491|9780141315492|9780747546290|9780099534822	466|2000|433|399|399|399	N|N|N|Z|Z|Z	5|5|5|10|10|10
3975	15363	PP		15367						38|56|57|102|142|144|167|189|210|285	0753110644|9626341505|1405052708|1856959783|0141805536|000720910X|1845590872|0141805625|0140865551|9780091931506	466|466|433|2097|433|433|2675|333|266|699	N|N|N|N|N|N|N|N|N|Z	5|5|5|5|5|5|5|5|5|10
1461	14733	BB	1599	14736						80|193|249	9626347651|1904605400|1560150475	307|366|417	N|N|N	5|5|5
167	14390	OGG	599	14392						23	0140866752	266	N	5
1964	14859	OGG	599	14859						23|32|53|75|93|154|169|239|245	0140866752|055214424X|0141805382|1840329181|1856959767|0753104296|0007161344|0552147206|0141805749	266|333|199|499|2647|1897|366|366|433	N|N|N|N|N|N|N|N|N	5|5|5|5|5|5|5|5|5
2467	14986	BB	1599	14987						6|20|65|90|156|180|188|208|264	0007192614|0141803304|9626343559|0007208022|1840329319|0001048783|0563536985|0552153249|9780330512855	4950|333|999|466|499|366|533|499|399	N|N|N|N|N|N|N|N|Z	5|5|5|5|5|5|5|5|10	|5
2970	15111	OGG	599	15113						63|66|115|136|152|169|223	9626341513|0141802863|1856869202|0140866930|1904351840|0007161344|1846070473	566|266|499|266|166|366|1200	N|N|N|N|N|N|N	5|5|5|5|5|5|5
3473	15238	NN	2000	15241						1|49|54|55|168|244|325	0563525452|0552146846|0140868313|0752860828|0007154720|0563526424|9780140620610	433|333|166|433|533|533|299	N|N|N|N|N|N|Z	5|5|5|5|5|5|10	||5
3976	15364	PP		15366						2|14|37|39|41|56|62|92|94|127|129|162|184|190|194|204|222|306|319	0563495421|0754071162|0563527048|0752871994|0007161115|9626341505|0563527595|0007195818|0140868380|0563528729|0007206569|9626346779|0007159846|014180355X|0141805633|0563525320|9626340800|9780747550990|9780099534839	433|366|599|433|366|466|533|499|166|999|499|307|433|333|199|433|366|399|399	N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Z|Z	5|5|5|5|10|10|5|5|5|5|5|5|5|5|5|5|5|10|10
670	14531	OGG	599	14532						97|98|110|258|262	1594830371|0001046594|0754053504|9781905654734|9780330512862	466|299|3228|499|399	N|N|N|Z|Z	5|5|5|10|10
1462	14733	NN	2000	14736						145|214|274	0007120575|0552153265|9780007354849	666|499|499	N|N|Z	5|5|10
168	14390	BB	1599	14393						25|328	0001050478|9780099511113	366|299	N|Z	5|10
1965	14859	BB	1599	14863						36|46|85|86|150|225|237|295	962634296X|075311934X|0743520718|0755329015|1855496488|0552152269|0007103972|9780007315826	566|1597|308|599|3250|499|466|699	N|N|N|N|N|N|N|Z	5|5|5|5|5|5|5|10
